2017, KARNATAKA, 29, BAGALKOT, 479, BADAMI, 6084, FAKIRBHUDIHAL, 215152, 1664335, Drinking water, 0, 0, 0, 0, 0, 0, 344235, 344235
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, BELUR, 218590, 1714420, Total, 0, 0, 0, 0, 0, 0, 960019, 960019
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, BIILLALLI, 218592, 1724999, Cultural activities, 0, 0, 0, 0, 0, 0, 51016, 51016
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, BIILLALLI, 218592, 1724999, Drinking water, 0, 0, 0, 0, 0, 0, 244083, 244083
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, BIILLALLI, 218592, 1724999, Land improvement, 0, 0, 0, 0, 0, 0, 121610, 121610
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, BIILLALLI, 218592, 1724999, Roads, 0, 0, 0, 0, 0, 0, 183049, 183049
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, BIILLALLI, 218592, 1724999, Rural electrification, 0, 0, 0, 0, 0, 0, 156739, 156739
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, BIILLALLI, 218592, 1724999, Sanitation, 0, 0, 0, 0, 0, 0, 263834, 263834
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, BIILLALLI, 218592, 1724999, Total, 0, 0, 0, 0, 0, 0, 1020331, 1020331
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, GUUDAGUDDAPURA, 218596, 1704384, Drinking water, 0, 0, 0, 0, 0, 0, 531167, 531167
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, GUUDAGUDDAPURA, 218596, 1704384, Rural electrification, 0, 0, 0, 0, 0, 0, 176358, 176358
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, GUUDAGUDDAPURA, 218596, 1704384, Sanitation, 0, 0, 0, 0, 0, 0, 105815, 105815
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, GUUDAGUDDAPURA, 218596, 1704384, Total, 0, 0, 0, 0, 0, 0, 813340, 813340
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HANUMAPURA, 218598, 1707014, Drinking water, 0, 0, 0, 0, 0, 0, 184226, 184226
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HANUMAPURA, 218598, 1707014, Land improvement, 0, 0, 0, 0, 0, 0, 99000, 99000
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HANUMAPURA, 218598, 1707014, Non-conventional energy sources, 0, 0, 0, 0, 0, 0, 25228, 25228
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HANUMAPURA, 218598, 1707014, Roads, 0, 0, 0, 0, 0, 0, 126684, 126684
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HANUMAPURA, 218598, 1707014, Rural electrification, 0, 0, 0, 0, 0, 0, 50456, 50456
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HANUMAPURA, 218598, 1707014, Sanitation, 0, 0, 0, 0, 0, 0, 51826, 51826
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HANUMAPURA, 218598, 1707014, Total, 0, 0, 0, 0, 0, 0, 537420, 537420
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, IRANI, 218602, 1721023, Agriculture, 0, 0, 0, 0, 0, 0, 95500, 95500
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, IRANI, 218602, 1721023, Drinking water, 0, 0, 0, 0, 0, 0, 309248, 309248
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, IRANI, 218602, 1721023, Education, 0, 0, 0, 0, 0, 0, 28958, 28958
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, IRANI, 218602, 1721023, Roads, 0, 0, 0, 0, 0, 0, 145451, 145451
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, IRANI, 218602, 1721023, Total, 0, 0, 0, 0, 0, 0, 579157, 579157
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HIREBIDARI, 218600, 1708442, Drinking water, 0, 0, 0, 0, 0, 0, 196060, 196060
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HIREBIDARI, 218600, 1708442, Family welfare, 0, 0, 0, 0, 0, 0, 32635, 32635
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HIREBIDARI, 218600, 1708442, Health, 0, 0, 0, 0, 0, 0, 40000, 40000
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HIREBIDARI, 218600, 1708442, Non-conventional energy sources, 0, 0, 0, 0, 0, 0, 65269, 65269
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HIREBIDARI, 218600, 1708442, Roads, 0, 0, 0, 0, 0, 0, 163188, 163188
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HIREBIDARI, 218600, 1708442, Rural electrification, 0, 0, 0, 0, 0, 0, 65269, 65269
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HIREBIDARI, 218600, 1708442, Sanitation, 0, 0, 0, 0, 0, 0, 90269, 90269
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HIREBIDARI, 218600, 1708442, Total, 0, 0, 0, 0, 0, 0, 652690, 652690
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, CHIKKAKURAVATTI, 218594, 1709864, Drinking water, 0, 0, 0, 0, 0, 0, 550222, 550222
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, CHIKKAKURAVATTI, 218594, 1709864, Education, 0, 0, 0, 0, 0, 0, 30286, 30286
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, CHIKKAKURAVATTI, 218594, 1709864, Public distribution system, 0, 0, 0, 0, 0, 0, 286350, 286350
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, CHIKKAKURAVATTI, 218594, 1709864, Roads, 0, 0, 0, 0, 0, 0, 459430, 459430
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, CHIKKAKURAVATTI, 218594, 1709864, Rural electrification, 0, 0, 0, 0, 0, 0, 226920, 226920
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, CHIKKAKURAVATTI, 218594, 1709864, Total, 0, 0, 0, 0, 0, 0, 1553208, 1553208
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, GUDAGUR, 218595, 2835243, Administrative & Technical Support, 0, 0, 0, 0, 0, 0, 20000, 20000
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, GUDAGUR, 218595, 2835243, Drinking water, 0, 0, 0, 0, 0, 0, 432566, 432566
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, GUDAGUR, 218595, 2835243, Roads, 0, 0, 0, 0, 0, 0, 110000, 110000
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, GUDAGUR, 218595, 2835243, Rural electrification, 0, 0, 0, 0, 0, 0, 75008, 75008
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, GUDAGUR, 218595, 2835243, Sanitation, 0, 0, 0, 0, 0, 0, 75008, 75008
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, GUDAGUR, 218595, 2835243, Welfare of the weaker sections, 0, 0, 0, 0, 0, 0, 37504, 37504
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, GUDAGUR, 218595, 2835243, Total, 0, 0, 0, 0, 0, 0, 750086, 750086
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAJJARI, 218605, 1714425, Education, 0, 0, 0, 0, 0, 0, 60000, 60000
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAJJARI, 218605, 1714425, Land improvement, 0, 0, 0, 0, 0, 0, 35030, 35030
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAJJARI, 218605, 1714425, Roads, 0, 0, 0, 0, 0, 0, 175089, 175089
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAJJARI, 218605, 1714425, Sanitation, 0, 0, 0, 0, 0, 0, 105089, 105089
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAJJARI, 218605, 1714425, Social welfare, 0, 0, 0, 0, 0, 0, 45089, 45089
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAJJARI, 218605, 1714425, Total, 0, 0, 0, 0, 0, 0, 420297, 420297
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HONNATTI, 218601, 2823373, Drinking water, 0, 0, 0, 0, 0, 0, 200300, 200300
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HONNATTI, 218601, 2823373, GP Office Infrastructure, 0, 0, 0, 0, 0, 0, 227100, 227100
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HONNATTI, 218601, 2823373, Health, 0, 0, 0, 0, 0, 0, 37027, 37027
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HONNATTI, 218601, 2823373, Land improvement, 0, 0, 0, 0, 0, 0, 27007, 27007
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HONNATTI, 218601, 2823373, Maintenance of community system, 0, 0, 0, 0, 0, 0, 84054, 84054
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HONNATTI, 218601, 2823373, Roads, 0, 0, 0, 0, 0, 0, 61000, 61000
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HONNATTI, 218601, 2823373, Rural electrification, 0, 0, 0, 0, 0, 0, 74054, 74054
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HONNATTI, 218601, 2823373, Women and child development, 0, 0, 0, 0, 0, 0, 30000, 30000
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HONNATTI, 218601, 2823373, Total, 0, 0, 0, 0, 0, 0, 740542, 740542
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, ITAGI, 218603, 2856174, Drinking water, 0, 0, 0, 0, 0, 0, 208566, 208566
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, ITAGI, 218603, 2856174, GP Office Infrastructure, 0, 0, 0, 0, 0, 0, 60000, 60000
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, ITAGI, 218603, 2856174, Maintenance of community system, 0, 0, 0, 0, 0, 0, 44281, 44281
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, ITAGI, 218603, 2856174, Roads, 0, 0, 0, 0, 0, 0, 469263, 469263
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, ITAGI, 218603, 2856174, Rural electrification, 0, 0, 0, 0, 0, 0, 104281, 104281
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, ITAGI, 218603, 2856174, Sanitation, 0, 0, 0, 0, 0, 0, 104281, 104281
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, ITAGI, 218603, 2856174, Social welfare, 0, 0, 0, 0, 0, 0, 52140, 52140
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, ITAGI, 218603, 2856174, Total, 0, 0, 0, 0, 0, 0, 1042812, 1042812
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HONNATTI, 218601, 1714426, Drinking water, 0, 0, 0, 0, 0, 0, 233600, 233600
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HONNATTI, 218601, 1714426, Health, 0, 0, 0, 0, 0, 0, 45000, 45000
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HONNATTI, 218601, 1714426, Roads, 0, 0, 0, 0, 0, 0, 231000, 231000
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HONNATTI, 218601, 1714426, Sanitation, 0, 0, 0, 0, 0, 0, 163295, 163295
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HONNATTI, 218601, 1714426, Technical training and vocational education, 0, 0, 0, 0, 0, 0, 74054, 74054
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, HONNATTI, 218601, 1714426, Total, 0, 0, 0, 0, 0, 0, 746949, 746949
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KUPPELUR, 218612, 1704383, Drinking water, 0, 0, 0, 0, 0, 0, 677248, 677248
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KUPPELUR, 218612, 1704383, Libraries, 0, 0, 0, 0, 0, 0, 54800, 54800
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KUPPELUR, 218612, 1704383, Maintenance of community system, 0, 0, 0, 0, 0, 0, 62440, 62440
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KUPPELUR, 218612, 1704383, Public distribution system, 0, 0, 0, 0, 0, 0, 110000, 110000
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KUPPELUR, 218612, 1704383, Rural electrification, 0, 0, 0, 0, 0, 0, 153950, 153950
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KUPPELUR, 218612, 1704383, Sanitation, 0, 0, 0, 0, 0, 0, 76975, 76975
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KUPPELUR, 218612, 1704383, Tribal Welfare, 0, 0, 0, 0, 0, 0, 38488, 38488
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KUPPELUR, 218612, 1704383, Water Conservation, 0, 0, 0, 0, 0, 0, 322506, 322506
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KUPPELUR, 218612, 1704383, Welfare of the weaker sections, 0, 0, 0, 0, 0, 0, 40320, 40320
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KUPPELUR, 218612, 1704383, Women and child development, 0, 0, 0, 0, 0, 0, 38488, 38488
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KUPPELUR, 218612, 1704383, Total, 0, 0, 0, 0, 0, 0, 1575215, 1575215
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MALANAYAKANAHALLI, 218614, 1709863, Drinking water, 0, 0, 0, 0, 0, 0, 15000, 15000
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MALANAYAKANAHALLI, 218614, 1709863, Health, 0, 0, 0, 0, 0, 0, 184516, 184516
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MALANAYAKANAHALLI, 218614, 1709863, Poverty allevation programme, 0, 0, 0, 0, 0, 0, 89033, 89033
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MALANAYAKANAHALLI, 218614, 1709863, Roads, 0, 0, 0, 0, 0, 0, 102323, 102323
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MALANAYAKANAHALLI, 218614, 1709863, Rural electrification, 0, 0, 0, 0, 0, 0, 89033, 89033
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MALANAYAKANAHALLI, 218614, 1709863, Total, 0, 0, 0, 0, 0, 0, 479905, 479905
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MEDLERI, 218615, 1714421, Drinking water, 0, 0, 0, 0, 0, 0, 412371, 412371
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MEDLERI, 218615, 1714421, Health, 0, 0, 0, 0, 0, 0, 138771, 138771
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MEDLERI, 218615, 1714421, Maintenance of community system, 0, 0, 0, 0, 0, 0, 175771, 175771
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MEDLERI, 218615, 1714421, Poverty allevation programme, 0, 0, 0, 0, 0, 0, 72385, 72385
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MEDLERI, 218615, 1714421, Roads, 0, 0, 0, 0, 0, 0, 433871, 433871
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MEDLERI, 218615, 1714421, Rural electrification, 0, 0, 0, 0, 0, 0, 214542, 214542
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MEDLERI, 218615, 1714421, Total, 0, 0, 0, 0, 0, 0, 1447711, 1447711
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MUDENUR, 218616, 1707869, Drinking water, 0, 0, 0, 0, 0, 0, 293451, 293451
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MUDENUR, 218616, 1707869, Land improvement, 0, 0, 0, 0, 0, 0, 104586, 104586
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MUDENUR, 218616, 1707869, Libraries, 0, 0, 0, 0, 0, 0, 50179, 50179
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MUDENUR, 218616, 1707869, Roads, 0, 0, 0, 0, 0, 0, 255403, 255403
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MUDENUR, 218616, 1707869, Rural electrification, 0, 0, 0, 0, 0, 0, 67194, 67194
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MUDENUR, 218616, 1707869, Rural housing, 0, 0, 0, 0, 0, 0, 112760, 112760
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MUDENUR, 218616, 1707869, Water Conservation, 0, 0, 0, 0, 0, 0, 120000, 120000
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MUDENUR, 218616, 1707869, Total, 0, 0, 0, 0, 0, 0, 1003573, 1003573
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, JOISARAHARALAHALLI, 218604, 1714422, Drinking water, 0, 0, 0, 0, 0, 0, 110693, 110693
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, JOISARAHARALAHALLI, 218604, 1714422, Education, 0, 0, 0, 0, 0, 0, 55345, 55345
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, JOISARAHARALAHALLI, 218604, 1714422, Health, 0, 0, 0, 0, 0, 0, 27674, 27674
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, JOISARAHARALAHALLI, 218604, 1714422, Roads, 0, 0, 0, 0, 0, 0, 166038, 166038
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, JOISARAHARALAHALLI, 218604, 1714422, Rural electrification, 0, 0, 0, 0, 0, 0, 138366, 138366
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, JOISARAHARALAHALLI, 218604, 1714422, Sanitation, 0, 0, 0, 0, 0, 0, 55347, 55347
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, JOISARAHARALAHALLI, 218604, 1714422, Total, 0, 0, 0, 0, 0, 0, 553463, 553463
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAMADOD, 218607, 1688241, Drinking water, 0, 0, 0, 0, 0, 0, 217034, 217034
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAMADOD, 218607, 1688241, Poverty allevation programme, 0, 0, 0, 0, 0, 0, 8612, 8612
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAMADOD, 218607, 1688241, Roads, 0, 0, 0, 0, 0, 0, 325495, 325495
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAMADOD, 218607, 1688241, Rural electrification, 0, 0, 0, 0, 0, 0, 167012, 167012
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAMADOD, 218607, 1688241, Sanitation, 0, 0, 0, 0, 0, 0, 75160, 75160
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAMADOD, 218607, 1688241, Social welfare, 0, 0, 0, 0, 0, 0, 41753, 41753
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAMADOD, 218607, 1688241, Total, 0, 0, 0, 0, 0, 0, 835066, 835066
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, NITTUR, 244390, 1670248, Drinking water, 0, 0, 0, 0, 0, 0, 306327, 306327
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, NITTUR, 244390, 1670248, Non-conventional energy sources, 0, 0, 0, 0, 0, 0, 134166, 134166
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, NITTUR, 244390, 1670248, Roads, 0, 0, 0, 0, 0, 0, 53400, 53400
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, NITTUR, 244390, 1670248, Rural electrification, 0, 0, 0, 0, 0, 0, 53400, 53400
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, NITTUR, 244390, 1670248, Total, 0, 0, 0, 0, 0, 0, 547293, 547293
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KARUR, 218608, 1680186, Drinking water, 0, 0, 0, 0, 0, 0, 2625351, 2625351
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KARUR, 218608, 1680186, Roads, 0, 0, 0, 0, 0, 0, 267000, 267000
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KARUR, 218608, 1680186, Total, 0, 0, 0, 0, 0, 0, 2892351, 2892351
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, TUMMINAKATTI, 218618, 2459617, Drinking water, 0, 0, 0, 0, 0, 0, 424141, 424141
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, TUMMINAKATTI, 218618, 2459617, GP Office Infrastructure, 0, 0, 0, 0, 0, 0, 103720, 103720
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, TUMMINAKATTI, 218618, 2459617, Maintenance of community system, 0, 0, 0, 0, 0, 0, 51851, 51851
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, TUMMINAKATTI, 218618, 2459617, Roads, 0, 0, 0, 0, 0, 0, 125580, 125580
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, TUMMINAKATTI, 218618, 2459617, Rural electrification, 0, 0, 0, 0, 0, 0, 103720, 103720
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, TUMMINAKATTI, 218618, 2459617, Sanitation, 0, 0, 0, 0, 0, 0, 228186, 228186
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, TUMMINAKATTI, 218618, 2459617, Total, 0, 0, 0, 0, 0, 0, 1037198, 1037198
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAKOLA, 218606, 1714424, Drinking water, 0, 0, 0, 0, 0, 0, 302142, 302142
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAKOLA, 218606, 1714424, Non-conventional energy sources, 0, 0, 0, 0, 0, 0, 92762, 92762
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAKOLA, 218606, 1714424, Roads, 0, 0, 0, 0, 0, 0, 139143, 139143
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAKOLA, 218606, 1714424, Rural electrification, 0, 0, 0, 0, 0, 0, 74672, 74672
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAKOLA, 218606, 1714424, Sanitation, 0, 0, 0, 0, 0, 0, 18852, 18852
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAKOLA, 218606, 1714424, Social welfare, 0, 0, 0, 0, 0, 0, 139143, 139143
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAKOLA, 218606, 1714424, Total, 0, 0, 0, 0, 0, 0, 766714, 766714
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAVALETTU, 218609, 1696595, Drinking water, 0, 0, 0, 0, 0, 0, 417976, 417976
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAVALETTU, 218609, 1696595, Health, 0, 0, 0, 0, 0, 0, 46442, 46442
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAVALETTU, 218609, 1696595, Roads, 0, 0, 0, 0, 0, 0, 278650, 278650
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAVALETTU, 218609, 1696595, Rural electrification, 0, 0, 0, 0, 0, 0, 92883, 92883
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAVALETTU, 218609, 1696595, Social welfare, 0, 0, 0, 0, 0, 0, 92883, 92883
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, KAVALETTU, 218609, 1696595, Total, 0, 0, 0, 0, 0, 0, 928834, 928834
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MAKANUR, 218613, 1704385, Cultural activities, 0, 0, 0, 0, 0, 0, 27000, 27000
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MAKANUR, 218613, 1704385, Drinking water, 0, 0, 0, 0, 0, 0, 183214, 183214
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MAKANUR, 218613, 1704385, Fuel and fodder, 0, 0, 0, 0, 0, 0, 73285, 73285
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MAKANUR, 218613, 1704385, Health, 0, 0, 0, 0, 0, 0, 36642, 36642
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MAKANUR, 218613, 1704385, Roads, 0, 0, 0, 0, 0, 0, 144942, 144942
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MAKANUR, 218613, 1704385, Rural electrification, 0, 0, 0, 0, 0, 0, 73285, 73285
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MAKANUR, 218613, 1704385, Sanitation, 0, 0, 0, 0, 0, 0, 194483, 194483
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, MAKANUR, 218613, 1704385, Total, 0, 0, 0, 0, 0, 0, 732851, 732851
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, GUDDADANVERI, 272998, 1684364, Drinking water, 0, 0, 0, 0, 0, 0, 319443, 319443
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, GUDDADANVERI, 272998, 1684364, Health, 0, 0, 0, 0, 0, 0, 30110, 30110
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, GUDDADANVERI, 272998, 1684364, Roads, 0, 0, 0, 0, 0, 0, 72000, 72000
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, GUDDADANVERI, 272998, 1684364, Rural electrification, 0, 0, 0, 0, 0, 0, 60220, 60220
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, GUDDADANVERI, 272998, 1684364, Rural housing, 0, 0, 0, 0, 0, 0, 60222, 60222
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, GUDDADANVERI, 272998, 1684364, Sanitation, 0, 0, 0, 0, 0, 0, 60222, 60222
2017, KARNATAKA, 29, HAVERI, 495, RANEBENNUR, 6189, GUDDADANVERI, 272998, 1684364, Total, 0, 0, 0, 0, 0, 0, 602217, 602217
