start,end,today,simserial,subscriberid,deviceid,phonenumber,audit,audit_URL,GPS,_GPS_latitude,_GPS_longitude,_GPS_altitude,_GPS_precision,Time1_Auto,VillageID,VillageIDRepeat,NoteInt1,NoteConst1,NoteConst2,Q11,Q12,Q1,Q2,Q3,Q4,Time2_Auto,Q5,Q7,Q6,Q8,Q8_other,Q9,Q9_1,Q9_1/1,Q9_1/2,Q9_1/3,Q9_1/4,Q9_1/5,Q9_1/6,Q9_1/7,Q9_1/8,Q9_1/9,Q9_1/10,Q9_1/11,Q9_1/12,Q9_1/13,Q9_1/14,Q9_1/16,Q9_1/888,Q9_1/999,Q9_1_other,Q10,Time3_Auto,Q13,Note15,Q14,Q14_1,Q14_2,Q14_3,Q14_3_other,Q15,Q15_1,Note16,Q16,Note17,Q17,Q18,Q19,Q20,Time4_Auto,Note211,Note212,Note2121,Note22,Q22,Q23,Q23/1,Q23/2,Q23/3,Q23/4,Q23/5,Note27,Q27_1,Q27_2,Q27_3,Q27_4,Time5_Auto,NoteBudget1,NoteBudget2,Randomize,NoteBudgetControl,NoteBudgetT1,NoteBudgetT2,NoteBudget3,Note28,Q28_Toggle,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_1_Total,Note28Error,Q36_1,Q36_1_Text,Q36,Q36_other,Note37,Q37_1,Q37_2,Q37_3,Q37_4,Note29,Q29,Q30,Q31,Q32,Q32/1,Q32/2,Q32/3,Q32/4,Q32/5,Q35,Q35_other,Note39,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Note46,Q46_1,Q46_2,Q46_3,Q46_4,Note47,Note48,Q48,Q49,Q50,Q51,Q52,Q53,Q54,Note57,Note58,Q58,Q59,Q60,Q64,Q64_1,Q61,Q62,Time6_Auto,NotePost,Note67_1,Q67_Toggle,Q67_1_1,Q67_1_2,Q67_1_3,Q67_1_4,Q67_1_5,Q67_1_Total,Note68_1,Q68_Toggle,Q68_1_1,Q68_1_2,Q68_1_3,Q68_1_4,Q68_1_5,Q68_1_Total,Note69_1,Q69_Toggle,Q69_1_1,Q69_1_2,Q69_1_3,Q69_1_4,Q69_1_5,Q69_1_Total,Q69_2,Q69_3,Q69_3/1,Q69_3/2,Q69_3/3,Q69_4,Time7_Auto,NoteEnd,Time8_Auto,Q70,Q71,Q72,Q73,Q74,Q74_1,Q74_1/1,Q74_1/2,Q74_1/3,Q74_1/4,Q75,Q76,Q76_1,Q76_1/1,Q76_1/2,Q76_1/3,Q76_1/4,Q76_2,Q77,Q78,Q79,Q80,Q83,Q84,Q87,Q88,Q91,Q92,Q93,Q94,Q95,Calc95_Total,Note95Error,Q96,Q97,Note98,Q98_1,Q98_2,Q98_3,Note99,Q99_1,Q99_2,Q99_2/0,Q99_2/1,Q99_2/2,Q99_2/3,Q99_2/4,Q99_2/5,Q99_2_other,Q99_3,Q99_3/0,Q99_3/1,Q99_3/2,Q99_3/3,Q99_3/4,Q99_3/5,Q99_3_other,Q100,Q100_other,Q101,Q101_1,Q101_2,Time9_Auto,background-audio,background-audio_URL,__version__,_version_,_version__001,_version__002,_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,_tags,_index
2022-05-26,2022-05-26,2022-05-26,,,collect:xwJOIgU4y2TaJmhQ,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F4f6d1446-fcde-4b22-9929-f70e17e15c15%2Faudit.csv,,,,,,2022-May-26 13:07:13,5120,5120,,,,1,1,Vaibhao khandare,1,Geeta gangave,2,2022-May-26 13:07:13,Belmandali,5,32,1,,1,,,,,,,,,,,,,,,,,,,,2,2022-May-26 13:07:13,1,,0,,,,,1,0,,1,,2,1,0,0,2022-May-26 13:07:13,,,,,1,1 2 3,1,1,1,0,0,,1,,3,2,2022-May-26 13:07:13,,,2,,,,,,1,10,0,40,0,50,100,,3,?????????? ???????????? ???????,7,,,2,8,999,25,,1,1,1,1 2 3,1,1,1,0,0,1,,,1,1,2,,,1,1,,1,,3,2,,,3,0,,,,1,2,,,4,0,,1,2,,,2022-May-26 13:07:13,,,1,20,10,40,20,10,100,,1,20,40,30,30,0,120,,1,0,0,100,0,0,100,1,,,,,1,2022-May-26 13:07:13,,2022-May-26 13:07:13,1,1,0,0,0,,,,,,0,0,,,,,,,1,1,,,1,2,1,1,60,888,20,20,888,100,,2,1,,1,3,1,,1,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,,1,,1,1,1,2022-May-26 13:07:13,1653552950574.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F4f6d1446-fcde-4b22-9929-f70e17e15c15%2F1653552950574.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,159249974,4f6d1446-fcde-4b22-9929-f70e17e15c15,2022-05-26,,,submitted_via_web,acrossdata,,37
2022-05-26,2022-05-26,2022-05-26,,,collect:ZARQWen2yelBQp6E,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2Fa8bde648-561e-4345-a071-2687f78ce857%2Faudit.csv,,,,,,2022-May-26 16:41:22,5108,5108,,,,1,1,Tipanna pujari,1,Rukmini shivsharan,2,2022-May-26 16:41:22,Visroli,5,32,1,,1,,,,,,,,,,,,,,,,,,,,2,2022-May-26 16:41:22,1,,0,,,,,1,0,,1,,0,,,,2022-May-26 16:41:22,,,,,1,1 2 3,1,1,1,0,0,,2,,1,3,2022-May-26 16:41:22,,,1,,,,,,1,20,20,10,30,20,100,,2,???? ????? ??????? ????????? ???????,6,,,25,888,45,20,,1,1,1,1 2 3,1,1,1,0,0,4,,,1,1,1,,,0,1,,1,,2,3,,,3,0,,,,1,1,,,4,0,,1,2,,,2022-May-26 16:41:22,,,1,20,15,20,30,15,100,,1,10,20,20,20,30,100,,1,10,15,25,35,15,100,1,,,,,1,2022-May-26 16:41:22,,2022-May-26 16:41:22,1,2,1,1,0,,,,,,1,0,,,,,,,1,1,,,1,3,1,1,40,888,10,50,888,100,,1,1,,2,2,2,,1,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,,3,,0,,,2022-May-26 16:41:22,1653564395957.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2Fa8bde648-561e-4345-a071-2687f78ce857%2F1653564395957.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,159333090,a8bde648-561e-4345-a071-2687f78ce857,2022-05-26,,,submitted_via_web,acrossdata,,38
2022-05-26,2022-05-26,2022-05-26,,,collect:gaOfiW0PFJKEleBl,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F809b0c8d-075d-485d-839a-0341d7967273%2Faudit.csv,,,,,,2022-May-26 13:29:37,5112,5112,,,,1,1,Rukmini Shivsharan,2,Tipanna pujari,1,2022-May-26 13:29:37,Shirajgaon kasaba,5,32,1,,1,,,,,,,,,,,,,,,,,,,,2,2022-May-26 13:29:37,1,,0,,,,,1,1,,1,,5,1,0,1,2022-May-26 13:29:37,,,,,4,1 3 5,1,0,1,0,1,,2,,1,3,2022-May-26 13:29:37,,,3,,,,,,1,0,0,0,100,0,100,,5,????? ????????? ??????????? ?????????? ???????,9,,,10,888,999,15,,3,1,1,1 2 3 5,1,1,1,0,1,1,,,1,1,1,,,0,0,,1,,2,3,,,1,1,1,,,1,1,,,4,0,,1,2,,,2022-May-26 13:29:37,,,1,10,0,50,30,10,100,,1,25,10,20,15,30,100,,1,10,10,10,7,63,100,0,2,0,1,0,1,2022-May-26 13:29:37,,2022-May-26 13:29:37,1,1,0,0,1,3,0,0,1,0,1,1,3,0,0,1,0,0,0,1,,,1,3,1,1,30,888,20,40,10,100,,1,1,,1,3,1,,0,1,0,1,0,0,0,0,,1,0,1,0,0,0,0,,1,,1,1,0,2022-May-26 13:29:37,1653552872137.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F809b0c8d-075d-485d-839a-0341d7967273%2F1653552872137.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,159338643,809b0c8d-075d-485d-839a-0341d7967273,2022-05-26,,,submitted_via_web,acrossdata,,39
2022-05-27,2022-05-27,2022-05-27,,,collect:mAdDxmAftC3yrEi8,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F1c0a44e6-50d9-4efd-82b1-12b51d5c8985%2Faudit.csv,,,,,,2022-May-27 11:42:32,5118,5118,,,,1,1,Twinkal barkhade,2,Sandip Samse,1,2022-May-27 11:42:32,Javla,5,32,1,,1,,,,,,,,,,,,,,,,,,,,1,2022-May-27 11:42:32,1,,0,,,,,1,0,,1,,0,,,,2022-May-27 11:42:32,,,,,4,1 2 3,1,1,1,0,0,,2,,1,3,2022-May-27 11:42:32,,,1,,,,,,1,0,100,0,0,0,100,,2,???? ????? ??????? ????????? ???????,7,,,10,8888,15,15,,4,1,2,1 2 3,1,1,1,0,0,2,,,4,1,1,,,1,1,,2,,1,3,,,1,0,,,,0,,,,4,0,,1,2,,,2022-May-27 11:42:32,,,1,0,60,0,0,40,100,,1,10,60,10,10,10,100,,1,0,60,10,20,10,100,0,2,0,1,0,3,2022-May-27 11:42:32,,2022-May-27 11:42:32,1,2,1,0,1,2 3,0,1,1,0,1,1,3,0,0,1,0,0,1,1,,,1,3,1,1,30,888,20,50,888,100,,1,1,,2,2,1,,0,1 3,0,1,0,1,0,0,,1 3,0,1,0,1,0,0,,3,,1,1,1,2022-May-27 11:42:32,1653632585013.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F1c0a44e6-50d9-4efd-82b1-12b51d5c8985%2F1653632585013.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,159476788,1c0a44e6-50d9-4efd-82b1-12b51d5c8985,2022-05-27,,,submitted_via_web,acrossdata,,40
2022-05-27,2022-05-27,2022-05-27,,,collect:3rEWIJn4HUGRyIYm,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F86e6162d-8457-48da-a8cc-b3ec70415f5b%2Faudit.csv,,,,,,2022-May-27 14:04:31,5212,5212,,,,1,1,Vaibhav Khandare,1,Geeta Gangwe,2,2022-May-27 14:04:31,Kavthal,5,30,1,,1,,,,,,,,,,,,,,,,,,,,2,2022-May-27 14:04:31,1,,1,Ishwar Tayade,1,1,,1,0,,1,,0,,,,2022-May-27 14:04:31,,,,,4,1 3 4,1,0,1,1,0,,2,4,1,3,2022-May-27 14:04:31,,,3,,,,,,1,15,25,25,10,25,100,,5,????? ????????? ??????????? ?????????? ???????,7,,,5,5,999,5,,3,1,0,3 2 1,1,1,1,0,0,1,,,1,1,1,1,1,0,0,,1,4,2,3,,,3,0,,0,,1,1,,,4,0,,1,2,0,,2022-May-27 14:04:31,,,1,15,25,25,10,25,100,,1,15,25,25,10,25,100,,1,15,25,25,10,15,90,0,3 1,1,0,1,1,2022-May-27 14:04:31,,2022-May-27 14:04:31,1,2,1,1,1,1 3,1,0,1,0,0,0,,,,,,,1,1,1,2,1,2,1,1,25,5,30,40,0,100,,2,1,,2,1,1,,0,1,0,1,0,0,0,0,,1,0,1,0,0,0,0,,3,,1,1,0,2022-May-27 14:04:31,1653641629089.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F86e6162d-8457-48da-a8cc-b3ec70415f5b%2F1653641629089.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,159505287,86e6162d-8457-48da-a8cc-b3ec70415f5b,2022-05-27,,,submitted_via_web,acrossdata,,41
2022-05-30,2022-05-30,2022-05-30,,,collect:uJvywnVk59BPmFhG,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2Fe4269fea-8cbf-4cc8-b9db-bd1550696cb1%2Faudit.csv,,,,,,2022-May-30 12:00:07,5104,5104,,,,1,1,Sandip samse,1,Twinkal yogesh barkhade,2,2022-May-30 12:00:07,Rajna,5,32,1,,1,,,,,,,,,,,,,,,,,,,,2,2022-May-30 12:00:06,1,,1,Anilrao bhojne,1,1,,1,0,,1,,2,1,0,1,2022-May-30 12:00:06,,,,,1,1 2 3,1,1,1,0,0,,2,4,1,3,2022-May-30 12:00:07,,,2,,,,,,1,20,20,20,20,20,100,,2,???? ????? ??????? ????????? ???????,8,,,15,888,15,15,,1,1,1,1 2,1,1,0,0,0,1,,,1,1,1,0,,0,0,,1,4,2,3,,,3,0,,0,,1,1,,,4,0,,1,1,0,,2022-May-30 12:00:07,,,1,20,20,20,20,20,100,,1,20,20,20,20,20,100,,1,10,75,0,0,15,100,1,,,,,1,2022-May-30 12:00:07,,2022-May-30 12:00:06,1,2,1,0,1,2 3,0,1,1,0,1,1,2,0,1,0,0,0,1,1,0,,1,2,1,1,40,888,20,40,0,100,,2,2,,1,2,1,,1,1 2 3,0,1,1,1,0,0,,0,1,0,0,0,0,0,,3,,1,1,1,2022-May-30 12:00:06,1653892926534.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2Fe4269fea-8cbf-4cc8-b9db-bd1550696cb1%2F1653892926534.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,159930494,e4269fea-8cbf-4cc8-b9db-bd1550696cb1,2022-05-30,,,submitted_via_web,acrossdata,,42
2022-05-30,2022-05-30,2022-05-30,,,collect:mAdDxmAftC3yrEi8,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F83604c7d-4150-414b-8836-6694b6421e2c%2Faudit.csv,,,,,,2022-May-30 13:45:25,5122,5122,,,,1,1,Twinkal Barkhade,2,Sandip Samse,1,2022-May-30 13:45:25,Rasullapur,5,32,1,,1,,,,,,,,,,,,,,,,,,,,2,2022-May-30 13:45:25,1,,0,,,,,1,0,,1,,0,,,,2022-May-30 13:45:25,,,,,1,1,1,0,0,0,0,,1,,3,4,2022-May-30 13:45:25,,,2,,,,,,1,0,0,0,0,100,100,,5,????? ????????? ??????????? ?????????? ???????,10,Gavthan,,10,8888,5,2,,1,1,1,1 3 2,1,1,1,0,0,3,,,1,1,1,,,0,1,,1,,2,4,,,3,1,1,,,1,1,,,4,1,1,1,2,,,2022-May-30 13:45:25,,,1,0,0,0,0,100,100,,1,0,0,0,0,100,100,,1,0,10,0,0,80,90,1,,,,,1,2022-May-30 13:45:25,,2022-May-30 13:45:25,1,1,0,0,0,,,,,,1,0,,,,,,,1,0,,,0,,1,2,50,888,10,40,888,100,,2,2,,1,2,2,,0,1,0,1,0,0,0,0,,1,0,1,0,0,0,0,,1,,1,1,1,2022-May-30 13:45:25,1653899356012.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F83604c7d-4150-414b-8836-6694b6421e2c%2F1653899356012.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,159931693,83604c7d-4150-414b-8836-6694b6421e2c,2022-05-30,,,submitted_via_web,acrossdata,,43
2022-05-30,2022-05-30,2022-05-30,,,collect:xwJOIgU4y2TaJmhQ,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F65bb824e-f1b4-4923-9485-d258ea9adf82%2Faudit.csv,,,,,,2022-May-30 11:34:03,5305,5305,,,,1,1,Geeta gangavr,2,Vaibhao khandare,1,2022-May-30 11:34:03,Fubgaon,5,31,1,,1,,,,,,,,,,,,,,,,,,,,1,2022-May-30 11:34:03,1,,0,,,,,1,0,,1,,0,,,,2022-May-30 11:34:03,,,,,3,2 1 3,1,1,1,0,0,,2,,1,3,2022-May-30 11:34:03,,,2,,,,,,1,10,10,20,10,50,100,,5,????? ????????? ??????????? ?????????? ???????,6,,,20,0,15,15,,4,1,2,1 2 3,1,1,1,0,0,3,,,4,1,1,,,1,1,,2,,1,3,,,1,1,1,,,1,2,,,4,1,1,1,2,,,2022-May-30 11:34:03,,,1,50,10,20,10,10,100,,1,20,20,10,10,40,100,,1,20,10,10,10,50,100,1,,,,,1,2022-May-30 11:34:03,,2022-May-30 11:34:03,1,2,0,0,0,,,,,,0,0,,,,,,,1,1,,,1,3,1,1,30,0,20,50,0,100,,2,2,,1,2,1,,1,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,,3,,1,1,0,2022-May-30 11:34:03,1653892125195.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F65bb824e-f1b4-4923-9485-d258ea9adf82%2F1653892125195.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,160145551,65bb824e-f1b4-4923-9485-d258ea9adf82,2022-05-31,,,submitted_via_web,acrossdata,,44
2022-05-31,2022-05-31,2022-05-31,,,collect:mAdDxmAftC3yrEi8,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F43abfc12-b6e0-4b27-882b-8302ecda6b6f%2Faudit.csv,,,,,,2022-May-31 12:12:20,5111,5111,,,,1,1,Twinkal Barkhade,2,Sandip Samse,1,2022-May-31 12:12:20,Belora dhamak,5,31,1,,1,,,,,,,,,,,,,,,,,,,,2,2022-May-31 12:12:20,1,,0,,,,,1,0,,1,,8,1,1,0,2022-May-31 12:12:20,,,,,1,1 2,1,1,0,0,0,,1,,2,3,2022-May-31 12:12:20,,,2,,,,,,1,0,0,0,0,100,100,,5,????? ????????? ??????????? ?????????? ???????,8,,,15,8888,10,10,,3,1,1,1 2 3,1,1,1,0,0,3,,,1,1,1,,,1,1,,1,,2,3,,,3,0,,,,1,2,,,3,0,,1,2,,,2022-May-31 12:12:20,,,1,0,0,50,0,50,100,,1,0,0,50,0,50,100,,1,0,0,0,0,100,100,0,1,1,0,0,2,2022-May-31 12:12:20,,2022-May-31 12:12:20,1,1,1,0,0,,,,,,1,1,2,0,1,0,0,1,1,1,,,1,1,1,1,20,888,30,50,888,100,,2,2,,1,2,1,,1,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,,3,,1,1,1,2022-May-31 12:12:20,1653979935757.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F43abfc12-b6e0-4b27-882b-8302ecda6b6f%2F1653979935757.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,160197764,43abfc12-b6e0-4b27-882b-8302ecda6b6f,2022-05-31,,,submitted_via_web,acrossdata,,45
2022-05-31,2022-05-31,2022-05-31,,,collect:3rEWIJn4HUGRyIYm,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F3a35d90e-2a62-4b82-a388-7ebf95ad91ba%2Faudit.csv,,,,,,2022-May-31 15:11:45,5117,5117,,,,1,1,Vaibhav Khandare,1,Geeta Gangwe,2,2022-May-31 15:11:45,Kalhodi,5,32,1,,1,,,,,,,,,,,,,,,,,,,,2,2022-May-31 15:11:45,1,,0,,,,,1,0,,1,,0,,,,2022-May-31 15:11:45,,,,,3,3 2 1,1,1,1,0,0,,3,,1,2,2022-May-31 15:11:45,,,2,,,,,,1,15,0,20,15,50,100,,5,????? ????????? ??????????? ?????????? ???????,7,,,5,888,10,5,,4,1,1,1 2 3,1,1,1,0,0,2,,,1,1,1,,,0,0,,1,,2,3,,,3,0,,,,1,2,,,4,0,,1,2,,,2022-May-31 15:11:45,,,1,50,25,25,0,0,100,,1,0,30,0,20,50,100,,1,15,25,10,10,40,100,1,,,,,1,2022-May-31 15:11:45,,2022-May-31 15:11:45,1,2,1,1,0,,,,,,0,1,3,0,0,1,0,0,1,1,,,1,1,1,1,20,888,40,40,888,100,,2,1,,2,1,1,,0,1 3,0,1,0,1,0,0,,0,1,0,0,0,0,0,,3,,1,1,0,2022-May-31 15:11:45,1653991198158.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F3a35d90e-2a62-4b82-a388-7ebf95ad91ba%2F1653991198158.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,160260699,3a35d90e-2a62-4b82-a388-7ebf95ad91ba,2022-05-31,,,submitted_via_web,acrossdata,,46
2022-05-31,2022-05-31,2022-05-31,,,collect:OsDoLUM50PkoHZg9,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F4ccc17c0-0bc6-4456-8949-505322e1682a%2Faudit.csv,,,,,,2022-May-31 11:56:59,5111,5111,,,,1,1,Vaishnavi giri,2,Prashant kute,1,2022-May-31 11:56:59,Karanja bahiram,5,32,1,,1,,,,,,,,,,,,,,,,,,,,1,2022-May-31 11:56:59,1,,0,,,,,1,0,,1,,0,,,,2022-May-31 11:56:59,,,,,3,2 3 1,1,1,1,0,0,,3,,2,1,2022-May-31 11:56:59,,,3,,,,,,1,10,10,20,20,40,100,,5,????? ????????? ??????????? ?????????? ???????,5,,,5,888,10,10,,3,1,1,1 2 3,1,1,1,0,0,1,,,1,1,1,,,0,0,,1,,2,0,,,3,0,,,,1,2,,,4,0,,1,1,,,2022-May-31 11:56:59,,,1,0,0,0,0,10,10,,1,40,40,20,0,0,100,,1,10,30,10,25,25,100,1,,,,,1,2022-May-31 11:56:59,,2022-May-31 11:56:59,1,1,1,0,0,,,,,,1,0,,,,,,,0,0,,,1,2,1,3,40,888,30,30,0,100,,2,1,,1,2,1,,1,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,,0,,0,,,2022-May-31 11:56:59,1653979788570.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F4ccc17c0-0bc6-4456-8949-505322e1682a%2F1653979788570.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,160281243,4ccc17c0-0bc6-4456-8949-505322e1682a,2022-05-31,,,submitted_via_web,acrossdata,,47
2022-06-01,2022-06-01,2022-06-01,,,collect:Z6GD89v0LhbAWt9B,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F9ed8a9c7-ddc3-4ff5-8ab0-498b3be443bb%2Faudit.csv,,,,,,2022-Jun-1 12:50:49,5306,5306,,,,1,1,Prashant kute,1,Vaishnavi R.Giri,2,2022-Jun-1 12:50:49,Ful Amala,5,31,1,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2022-Jun-1 12:50:49,1,,1,Ganajan pandhurang khandare,1,1,,1,1,,1,,5,1,0,0,2022-Jun-1 12:50:49,,,,,4,1 3 2,1,1,1,0,0,,2,4,1,3,2022-Jun-1 12:50:49,,,2,,,,,,1,60,20,10,10,0,100,,1,?????????? ???????,1,,,2,2,999,20,,1,1,1,1 2 3,1,1,1,0,0,1,,,1,1,2,0,,0,1,,1,4,3,2,,,3,0,,0,,1,1,,,4,0,,1,2,0,,2022-Jun-1 12:50:49,,,1,60,10,10,10,10,100,,1,20,20,20,20,20,100,,1,30,10,20,10,30,100,1,,,,,1,2022-Jun-1 12:50:49,,2022-Jun-1 12:50:49,1,2,0,1,1,2 3,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,2,1,1,40,20,10,20,10,100,,1,1,,3,3,3,,1,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,,3,,0,,,2022-Jun-1 12:50:49,1654069101735.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2F9ed8a9c7-ddc3-4ff5-8ab0-498b3be443bb%2F1654069101735.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,160580561,9ed8a9c7-ddc3-4ff5-8ab0-498b3be443bb,2022-06-02,,,submitted_via_web,acrossdata,,48
2022-06-02,2022-06-02,2022-06-02,,,collect:mAdDxmAftC3yrEi8,,audit.csv,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2Ff6a9543a-1ff1-442c-9f80-c4f42dba6f72%2Faudit.csv,,,,,,2022-Jun-2 15:26:00,5325,5325,,,,1,1,Twinkal Barkhade,2,Sandip Pandurang Samse,1,2022-Jun-2 15:26:00,Yewati,5,31,1,,1,,,,,,,,,,,,,,,,,,,,2,2022-Jun-2 15:26:00,1,,0,,,,,1,0,,1,,0,,,,2022-Jun-2 15:26:00,,,,,1,1 3 2,1,1,1,0,0,,1,,2,3,2022-Jun-2 15:26:00,,,3,,,,,,1,0,0,0,100,0,100,,4,???????? ?????? ????????? ???????,9,,,10,8888,10,20,,1,1,1,1 2 3,1,1,1,0,0,3,,,1,1,1,,,1,1,,1,,2,3,,,3,0,,,,1,1,,,4,0,,1,2,,,2022-Jun-2 15:26:00,,,1,0,0,60,40,0,100,,1,0,60,0,40,0,100,,1,15,10,15,10,50,100,1,,,,,1,2022-Jun-2 15:26:00,,2022-Jun-2 15:26:00,1,1,1,0,1,3,0,0,1,0,1,0,,,,,,,1,1,,,1,2,1,1,50,888,20,30,888,100,,2,2,,1,3,1,,0,1 2,0,1,1,0,0,0,,2 1,0,1,1,0,0,0,,1,,1,1,1,2022-Jun-2 15:26:00,1654164544918.amr,https://kc.kobotoolbox.org/media/original?media_file=geeklord%2Fattachments%2F6d4817e2117e43cb8c84e2627013e582%2Ff6a9543a-1ff1-442c-9f80-c4f42dba6f72%2F1654164544918.amr,vtjXBenaKMW6cLddBExK9E,vafXx8DqArDhcq5SSyTguJ,vJKFJjCqjiUx5Movkggbgd,vYuRmU4Qg2fC9oS7vZjyui,160691125,f6a9543a-1ff1-442c-9f80-c4f42dba6f72,2022-06-02,,,submitted_via_web,acrossdata,,49
